,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
2554,query_276,ext_tpcds1000#007#002,1781500482985,autoslo-32-1781500482985-0,32,1,1.9893908500671387,1.825108289718628,0.16428256034851074,1.0900124311447144,0.9174206852912903,0.16428256034851074,False,lstm,0.0861891508102417
9312,query_157,ext_tpcds1000#060#003,1781486891893,autoslo-16-1781486891893-0,16,0,1.9879200458526611,2.0416720509529114,0.053752005100250244,1.0270393194195067,1.0270393194195067,0.0,False,stage,0.0
5890,query_253,ext_tpcds1000#079#002,1781489356247,autoslo-32-1781489356247-0,32,0,1.9867911338806152,2.0328624465248804,0.04607131264426512,1.023188805234035,1.023188805234035,0.0,False,stage,0.0
10396,query_273,ext_tpcds1000#025#003,1781477958362,autoslo-32-1781477958362-0,32,1,1.9851789474487305,2.1443943977355957,0.15921545028686523,1.0802021026611328,1.0802021026611328,0.0,False,lstm,0.07714813947677612
2172,query_11,ext_tpcds1000#040#002,1778822227786,autoslo-32-1778822227786-0,32,1,1.9838099479675293,0.8514828681945801,1.1323270797729492,2.329829692840576,0.4292159378528595,1.1323270797729492,False,lstm,0.8457950949668884
8320,query_26,ext_tpcds1000#037#003,1778841695519,autoslo-32-1778841695519-0,32,0,1.9823260307312012,1.1755928652627128,0.8067331654684884,1.6862351663628086,0.5930370923036729,0.8067331654684884,False,stage,0.0
5312,query_253,ext_tpcds1000#079#002,1781494595660,autoslo-32-1781494595660-0,32,0,1.9800329208374023,2.0328624465248804,0.05282952568747801,1.0266811350111973,1.0266811350111973,0.0,False,stage,0.0
5661,query_145,ext_tpcds1000#032#002,1781504082664,autoslo-16-1781504082664-0,16,3,1.9787461757659912,1.728579044342041,0.2501671314239502,1.1447241306304932,0.8735728859901428,0.2501671314239502,False,lstm,0.13516372442245483
9090,query_24,ext_tpcds1000#091#001,1778841695519,autoslo-32-1778841695519-0,32,0,1.977151870727539,1.3116209927727194,0.6655308779548197,1.5074109682766754,0.6633890963014782,0.6655308779548197,False,stage,0.0
7512,query_166,ext_tpcds1000#015#001,1778833931287,autoslo-16-1778833931287-0,16,4,1.9730360507965088,2.2424025535583496,0.2693665027618408,1.1365238428115845,1.1365238428115845,0.0,False,lstm,0.12797439098358154
4731,query_105,ext_tpcds1000#063#001,1778821888613,autoslo-16-1778821888613-0,16,2,1.9725241661071777,1.7892217636108398,0.1833024024963379,1.1024481058120728,0.9070721864700317,0.1833024024963379,False,lstm,0.09753328561782837
573,query_51,ext_tpcds1000#066#003,1781477958362,autoslo-32-1781477958362-0,32,1,1.9704258441925049,2.932483434677124,0.9620575904846191,1.488248586654663,1.488248586654663,0.0,False,lstm,0.397599995136261
2910,query_166,ext_tpcds1000#015#001,1778836790029,autoslo-16-1778836790029-0,16,1,1.96946382522583,1.3510445356369019,0.6184192895889282,1.457734227180481,0.6859961152076721,0.6184192895889282,False,lstm,0.37688329815864563
9783,query_107,ext_tpcds1000#040#001,1781477958362,autoslo-32-1781477958362-0,32,4,1.9638011455535889,2.4748804569244385,0.5110793113708496,1.2602500915527344,1.2602500915527344,0.0,False,lstm,0.2313101887702942
8123,query_118,ext_tpcds1000#058#002,1778830455527,autoslo-8-1778830455527-0,8,4,1.962218999862671,12.42789077758789,10.46567153930664,6.333590030670166,6.333590030670166,0.0,False,lstm,1.8458672761917114
8192,query_113,ext_tpcds1000#070#002,1778845494039,autoslo-32-1778845494039-0,32,0,1.961244821548462,1.7883327007293701,0.1729121208190918,1.0966890113615715,0.911835524601884,0.1729121208190918,False,stage,0.0
10047,query_175,ext_tpcds1000#026#001,1778845494039,autoslo-32-1778845494039-0,32,1,1.9608089923858643,2.466801404953003,0.5059924125671387,1.2580528259277344,1.2580528259277344,0.0,False,lstm,0.22956520318984985
6842,query_268,ext_tpcds1000#052#002,1781504082664,autoslo-16-1781504082664-0,16,4,1.9572741985321045,2.045062780380249,0.08778858184814453,1.0448524951934814,1.0448524951934814,0.0,False,lstm,0.043875694274902344
6787,query_181,ext_tpcds1000#077#001,1778830455527,autoslo-8-1778830455527-0,8,0,1.9548518657684326,9.243507385253906,7.288655519485474,4.728495057409568,4.728495057409568,0.0,False,stage,0.0
6972,query_65,ext_tpcds1000#003#003,1778841695519,autoslo-32-1778841695519-0,32,1,1.9533748626708984,0.9675351977348328,0.9858396649360657,2.018918752670288,0.49531465768814087,0.9858396649360657,False,lstm,0.7025620341300964
3679,query_184,ext_tpcds1000#061#001,1781486891893,autoslo-16-1781486891893-0,16,1,1.949941873550415,3.947115182876587,1.9971733093261719,2.024221897125244,2.024221897125244,0.0,False,lstm,0.7051854133605957
2952,query_177,ext_tpcds1000#046#002,1778834328135,autoslo-32-1778834328135-0,32,0,1.9484179019927979,1.860767277804288,0.08765062418850977,1.0471045601639868,0.9550144637354939,0.08765062418850977,False,stage,0.0
4283,query_6,ext_tpcds1000#032#001,1781486891893,autoslo-16-1781486891893-0,16,2,1.9475219249725342,1.6857045888900757,0.2618173360824585,1.1553162336349487,0.8655638694763184,0.2618173360824585,False,lstm,0.1443740725517273
10566,query_31,ext_tpcds1000#015#002,1781494595660,autoslo-32-1781494595660-0,32,0,1.9469280242919922,1.6988984516688757,0.24802957262311653,1.14599434850239,0.872604652288924,0.24802957262311653,False,stage,0.0
1085,query_113,ext_tpcds1000#070#002,1781477958362,autoslo-32-1781477958362-0,32,2,1.9412658214569092,3.781247854232788,1.839982032775879,1.9478259086608887,1.9478259086608887,0.0,False,lstm,0.6667137742042542
8897,query_115,ext_tpcds1000#089#001,1778845281053,autoslo-16-1778845281053-0,16,0,1.9378809928894043,2.94743812084198,1.0095571279525757,1.5209593012454876,1.5209593012454876,0.0,False,stage,0.0
3253,query_121,ext_tpcds1000#030#002,1781500482985,autoslo-32-1781500482985-0,32,3,1.937635898590088,2.7214157581329346,0.7837798595428467,1.4045032262802124,1.4045032262802124,0.0,False,lstm,0.3396836519241333
8895,query_101,ext_tpcds1000#071#002,1778822227786,autoslo-32-1778822227786-0,32,1,1.9370110034942627,2.2420549392700195,0.30504393577575684,1.1574817895889282,1.1574817895889282,0.0,False,lstm,0.1462467908859253
2908,query_180,ext_tpcds1000#003#002,1781483184926,autoslo-32-1781483184926-0,32,1,1.9356379508972168,1.86529541015625,0.0703425407409668,1.037711262702942,0.9636592268943787,0.0703425407409668,False,lstm,0.03701752424240112
192,query_84,ext_tpcds1000#079#002,1778824038818,autoslo-32-1778824038818-0,32,0,1.9329540729522705,2.0328624465248804,0.09990837357260984,1.0516868843241662,1.0516868843241662,0.0,False,stage,0.0
