,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
741,query_276,ext_tpcds1000#070#003,1781483837349,autoslo-16-1781483837349-0,16,253,1727.543701171875,1671.8566,55.6871337890625,1.033308506011963,0.96776515,55.6871337890625,False,lstm,0.032765865
9319,query_152,ext_tpcds1000#074#001,1781504195418,autoslo-4-1781504195418-0,4,185,1724.5330810546875,1651.9187,72.6143798828125,1.0439575910568237,0.9578933,72.6143798828125,False,lstm,0.043018818
7364,query_166,ext_tpcds1000#014#003,1781480803735,autoslo-16-1781480803735-0,16,260,1724.0240478515625,1295.2958,428.728271484375,1.3309886455535889,0.7513212,428.728271484375,False,lstm,0.28592205
2085,query_280,ext_tpcds1000#008#001,1781483837349,autoslo-16-1781483837349-0,16,252,1723.9122314453125,1336.984,386.92822265625,1.2894037961959839,0.7755523,386.92822265625,False,lstm,0.25417995
6820,query_81,ext_tpcds1000#026#001,1778822197626,autoslo-4-1778822197626-0,4,112,1722.5047607421875,1689.7645,32.740234375,1.0193755626678467,0.9809927,32.740234375,False,lstm,0.019190311
5582,query_88,ext_tpcds1000#014#002,1778835128511,autoslo-8-1778835128511-0,8,132,1722.384765625,2256.039,533.654296875,1.309834599494934,1.3098346,0.0,False,lstm,0.2699008
9762,query_108,ext_tpcds1000#039#002,1781478035304,autoslo-4-1781478035304-0,4,274,1721.777099609375,1855.7892,134.0120849609375,1.0778335332870483,1.0778335,0.0,False,lstm,0.07495308
5889,query_259,ext_tpcds1000#002#002,1781483837349,autoslo-16-1781483837349-0,16,256,1719.089599609375,1831.7843,112.6947021484375,1.0655548572540283,1.0655549,0.0,False,lstm,0.063495636
5168,query_82,ext_tpcds1000#053#001,1778822197626,autoslo-4-1778822197626-0,4,112,1717.722900390625,2131.2053,413.482421875,1.2407153844833374,1.2407154,0.0,False,lstm,0.21568823
4096,query_31,ext_tpcds1000#045#002,1781478035304,autoslo-4-1781478035304-0,4,294,1715.560302734375,1320.2368,395.323486328125,1.2994338274002075,0.76956594,395.323486328125,False,lstm,0.26192856
3584,query_47,ext_tpcds1000#097#002,1781489438980,autoslo-4-1781489438980-0,4,296,1713.9315185546875,2459.1392,745.2076416015625,1.434794306755066,1.4347943,0.0,False,lstm,0.36102152
