,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
7129,query_116,ext_tpcds1000#073#001,1778821888613,autoslo-16-1778821888613-0,16,3,3.63287091255188,4.701151,1.0682799816131592,1.2940593957901,1.2940594,0.0,False,lstm,0.25778413
4911,query_224,ext_tpcds1000#091#002,1781477913882,autoslo-16-1781477913882-0,16,25,3.632289409637451,6.5137725,2.8814830780029297,1.7932966947555542,1.7932967,0.0,False,lstm,0.58405566
2543,query_219,ext_tpcds1000#082#001,1781504082664,autoslo-16-1781504082664-0,16,3,3.6321048736572266,5.2967854,1.6646804809570312,1.4583239555358887,1.458324,0.0,False,lstm,0.37728775
7006,query_107,ext_tpcds1000#029#002,1778823665762,autoslo-16-1778823665762-0,16,0,3.6299431324005127,2.6624312,0.9675118923187256,1.3633941411972046,0.73346364,0.9675118923187256,False,lstm,0.3099773
860,query_91,ext_tpcds1000#069#001,1778822227786,autoslo-32-1778822227786-0,32,0,3.628309965133667,3.9245853,0.29627537727355957,1.081656575202942,1.0816566,0.0,False,lstm,0.078493714
3355,query_266,ext_tpcds1000#072#003,1781483184926,autoslo-32-1781483184926-0,32,0,3.626281261444092,5.0641637,1.437882423400879,1.396517038345337,1.396517,0.0,False,lstm,0.3339814
734,query_214,ext_tpcds1000#060#002,1781504082664,autoslo-16-1781504082664-0,16,0,3.6199398040771484,2.3378165,1.282123327255249,1.548427700996399,0.6458164,1.282123327255249,False,lstm,0.43724006
7671,query_46,ext_tpcds1000#025#001,1778824038818,autoslo-32-1778824038818-0,32,1,3.619318962097168,3.656185,0.036865949630737305,1.0101858377456665,1.0101858,0.0,False,lstm,0.010134339
283,query_74,ext_tpcds1000#070#003,1778826668997,autoslo-16-1778826668997-0,16,2,3.6125872135162354,5.754785,2.142197847366333,1.5929815769195557,1.5929816,0.0,False,lstm,0.46560752
2461,query_266,ext_tpcds1000#072#003,1781494595660,autoslo-32-1781494595660-0,32,0,3.6038618087768555,5.0641637,1.4603018760681152,1.4052047729492188,1.4052048,0.0,False,lstm,0.34018302
3225,query_33,ext_tpcds1000#029#002,1778834328135,autoslo-32-1778834328135-0,32,2,3.596734046936035,3.382033,0.21470093727111816,1.0634827613830566,0.9403067,0.21470093727111816,False,lstm,0.061549187
7927,query_43,ext_tpcds1000#035#003,1781494595660,autoslo-32-1781494595660-0,32,4,3.594829797744751,6.2921934,2.6973636150360107,1.7503453493118286,1.7503453,0.0,False,lstm,0.559813
2165,query_16,ext_tpcds1000#086#002,1778824254808,autoslo-8-1778824254808-0,8,1,3.5865719318389893,3.8128498,0.22627782821655273,1.0630903244018555,1.0630903,0.0,False,lstm,0.061179996
304,query_109,ext_tpcds1000#058#001,1778841575338,autoslo-16-1778841575338-0,16,2,3.584981918334961,4.484923,0.8999409675598145,1.2510308027267456,1.2510308,0.0,False,lstm,0.22396791
3482,query_64,ext_tpcds1000#093#001,1778824038818,autoslo-32-1778824038818-0,32,0,3.571340799331665,2.3241153,1.2472255229949951,1.5366452932357788,0.6507683,1.2472255229949951,False,lstm,0.42960167
1846,query_75,ext_tpcds1000#039#001,1778841575338,autoslo-16-1778841575338-0,16,2,3.5706729888916016,3.5666218,0.00405120849609375,1.0011358261108398,0.9988654,0.00405120849609375,False,lstm,0.0011352301
351,query_25,ext_tpcds1000#099#002,1781489356247,autoslo-32-1781489356247-0,32,0,3.56937313079834,2.2060304,1.3633427619934082,1.6180073022842407,0.6180442,1.3633427619934082,False,lstm,0.48119533
2780,query_98,ext_tpcds1000#071#001,1778823665762,autoslo-16-1778823665762-0,16,0,3.567967176437378,2.2297273,1.3382399082183838,1.600180983543396,0.6249293,1.3382399082183838,False,lstm,0.47011673
1304,query_131,ext_tpcds1000#034#001,1778821888613,autoslo-16-1778821888613-0,16,0,3.5643880367279053,2.7318575,0.8325304985046387,1.3047488927841187,0.76643103,0.8325304985046387,False,lstm,0.26601064
8628,query_48,ext_tpcds1000#095#003,1781477958362,autoslo-32-1781477958362-0,32,1,3.563930034637451,1.3719918,2.1919384002685547,2.59763240814209,0.38496596,2.1919384002685547,False,lstm,0.95460033
5434,query_40,ext_tpcds1000#099#001,1778824038818,autoslo-32-1778824038818-0,32,0,3.5611658096313477,2.5564604,1.0047054290771484,1.393006443977356,0.7178718,1.0047054290771484,False,lstm,0.3314643
4118,query_35,ext_tpcds1000#061#003,1781486891893,autoslo-16-1781486891893-0,16,1,3.559924364089966,1.4564962,2.1034281253814697,2.4441699981689453,0.40913686,2.1034281253814697,False,lstm,0.89370555
2877,query_89,ext_tpcds1000#056#002,1778841575338,autoslo-16-1778841575338-0,16,0,3.5590951442718506,2.2756228,1.2834722995758057,1.564009189605713,0.6393824,1.2834722995758057,False,lstm,0.44725257
