,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,target_is_lower_bound,model_source,individual_loss
2469,query_224,ext_tpcds1000#091#002,1778861305520,autoslo-4-1778861305520-0,4,248,3393.281982421875,3063.89111328125,329.390869140625,1.107507348060608,False,lstm,0.10211181640625
328,query_59,ext_tpcds1000#058#002,1778822197626,autoslo-4-1778822197626-0,4,112,3387.3876953125,1531.3875732421875,1856.0001220703125,2.211972713470459,False,lstm,0.7938847541809082
2213,query_68,ext_tpcds1000#064#001,1778827732917,autoslo-4-1778827732917-0,4,100,3386.040771484375,3127.382568359375,258.658203125,1.0827075242996216,False,lstm,0.07946491241455078
1639,query_244,ext_tpcds1000#007#001,1778861305520,autoslo-4-1778861305520-0,4,240,3383.306884765625,2671.773193359375,711.53369140625,1.2663151025772095,False,lstm,0.23611116409301758
3523,query_250,ext_tpcds1000#027#002,1778861305520,autoslo-4-1778861305520-0,4,237,3378.560546875,4029.479736328125,650.919189453125,1.1926616430282593,False,lstm,0.17618751525878906
1447,query_132,ext_tpcds1000#089#003,1778833176612,autoslo-4-1778833176612-0,4,156,3375.616943359375,3062.789794921875,312.8271484375,1.1021379232406616,False,lstm,0.09725189208984375
3465,query_234,ext_tpcds1000#054#001,1778861305520,autoslo-4-1778861305520-0,4,245,3371.196533203125,3668.28125,297.084716796875,1.088124394416809,False,lstm,0.08445549011230469
3017,query_215,ext_tpcds1000#089#002,1778868881242,autoslo-4-1778868881242-0,4,174,3365.533203125,4057.91650390625,692.38330078125,1.2057276964187622,False,lstm,0.18708324432373047
1319,query_248,ext_tpcds1000#042#003,1778861305520,autoslo-4-1778861305520-0,4,239,3363.20068359375,3342.429931640625,20.770751953125,1.0062142610549927,False,lstm,0.006195068359375
1158,query_166,ext_tpcds1000#014#003,1778844782091,autoslo-8-1778844782091-0,8,181,3362.774169921875,3368.763671875,5.989501953125,1.0017811059951782,False,lstm,0.0017795562744140625
367,query_157,ext_tpcds1000#057#001,1778839357246,autoslo-4-1778839357246-0,4,84,3360.77685546875,2739.079345703125,621.697509765625,1.2269731760025024,False,lstm,0.20455026626586914
1958,query_247,ext_tpcds1000#053#002,1778861305520,autoslo-4-1778861305520-0,4,240,3359.510986328125,3949.779296875,590.268310546875,1.1757006645202637,False,lstm,0.1618642807006836
1258,query_237,ext_tpcds1000#054#003,1778861305520,autoslo-4-1778861305520-0,4,245,3357.714111328125,3842.511474609375,484.79736328125,1.144383192062378,False,lstm,0.13486576080322266
2279,query_290,ext_tpcds1000#030#001,1778861305520,autoslo-4-1778861305520-0,4,219,3349.402099609375,1944.0660400390625,1405.3360595703125,1.7228848934173584,False,lstm,0.5440001487731934
1641,query_131,ext_tpcds1000#087#001,1778833176612,autoslo-4-1778833176612-0,4,159,3349.373291015625,2567.22705078125,782.146240234375,1.3046658039093018,False,lstm,0.2659468650817871
3339,query_259,ext_tpcds1000#002#002,1778868881242,autoslo-4-1778868881242-0,4,162,3348.517333984375,4084.16943359375,735.652099609375,1.2196948528289795,False,lstm,0.19860076904296875
1446,query_115,ext_tpcds1000#089#001,1778868881242,autoslo-4-1778868881242-0,4,217,3346.828369140625,1740.9302978515625,1605.8980712890625,1.9224367141723633,False,lstm,0.6535935401916504
876,query_66,ext_tpcds1000#030#002,1778822197626,autoslo-4-1778822197626-0,4,112,3342.5859375,2787.99853515625,554.58740234375,1.1989195346832275,False,lstm,0.18142080307006836
616,query_72,ext_tpcds1000#087#001,1778822197626,autoslo-4-1778822197626-0,4,112,3340.708984375,1970.197998046875,1370.510986328125,1.6956208944320679,False,lstm,0.5280489921569824
1097,query_225,ext_tpcds1000#072#002,1778868881242,autoslo-4-1778868881242-0,4,171,3335.672607421875,2375.4248046875,960.247802734375,1.4042425155639648,False,lstm,0.33949804306030273
2153,query_233,ext_tpcds1000#007#003,1778868881242,autoslo-4-1778868881242-0,4,170,3329.421142578125,2707.6044921875,621.816650390625,1.2296556234359741,False,lstm,0.20673418045043945
2984,query_145,ext_tpcds1000#030#003,1778868881242,autoslo-4-1778868881242-0,4,209,3322.801025390625,2691.264892578125,631.5361328125,1.2346614599227905,False,lstm,0.21079683303833008
1574,query_91,ext_tpcds1000#030#001,1778833176612,autoslo-4-1778833176612-0,4,166,3314.16455078125,2705.84130859375,608.3232421875,1.224818468093872,False,lstm,0.20279264450073242
1383,query_55,ext_tpcds1000#078#001,1778846572149,autoslo-4-1778846572149-0,4,173,3312.0634765625,2679.180419921875,632.883056640625,1.2362226247787476,False,lstm,0.21206045150756836
2246,query_164,ext_tpcds1000#035#001,1778868881242,autoslo-4-1778868881242-0,4,201,3311.725341796875,2135.687744140625,1176.03759765625,1.5506598949432373,False,lstm,0.43868064880371094
1418,query_166,ext_tpcds1000#016#002,1778833176612,autoslo-4-1778833176612-0,4,138,3310.689697265625,4597.5419921875,1286.852294921875,1.3886961936950684,False,lstm,0.3283653259277344
2889,query_93,ext_tpcds1000#057#002,1778833176612,autoslo-4-1778833176612-0,4,166,3310.635986328125,3142.6904296875,167.945556640625,1.0534400939941406,False,lstm,0.05206108093261719
1610,query_227,ext_tpcds1000#077#001,1778868881242,autoslo-4-1778868881242-0,4,170,3309.420654296875,1957.168701171875,1352.251953125,1.690922498703003,False,lstm,0.5252742767333984
363,query_229,ext_tpcds1000#022#001,1778868881242,autoslo-4-1778868881242-0,4,170,3300.15478515625,3601.580078125,301.42529296875,1.091336727142334,False,lstm,0.0874032974243164
3525,query_84,ext_tpcds1000#079#002,1778822197626,autoslo-4-1778822197626-0,4,112,3297.578125,2533.08447265625,764.49365234375,1.301803469657898,False,lstm,0.2637505531311035
2602,query_113,ext_tpcds1000#070#002,1778868881242,autoslo-4-1778868881242-0,4,219,3297.44287109375,2212.05322265625,1085.3896484375,1.4906706809997559,False,lstm,0.39922618865966797
2827,query_254,ext_tpcds1000#026#002,1778868881242,autoslo-4-1778868881242-0,4,162,3290.126953125,2660.08447265625,630.04248046875,1.2368505001068115,False,lstm,0.2125682830810547
2410,query_106,ext_tpcds1000#047#001,1778833176612,autoslo-4-1778833176612-0,4,164,3287.545654296875,3064.67431640625,222.871337890625,1.0727226734161377,False,lstm,0.07019996643066406
2379,query_257,ext_tpcds1000#020#003,1778861305520,autoslo-4-1778861305520-0,4,234,3286.881103515625,3529.0673828125,242.186279296875,1.0736826658248901,False,lstm,0.07109451293945312
2725,query_260,ext_tpcds1000#032#002,1778861305520,autoslo-4-1778861305520-0,4,234,3281.215576171875,3394.1201171875,112.904541015625,1.0344094038009644,False,lstm,0.03383064270019531
3207,query_211,ext_tpcds1000#063#001,1778868881242,autoslo-4-1778868881242-0,4,174,3277.415771484375,3202.4716796875,74.944091796875,1.0234019756317139,False,lstm,0.02313232421875
2605,query_234,ext_tpcds1000#054#001,1778868881242,autoslo-4-1778868881242-0,4,170,3276.31884765625,2881.417724609375,394.901123046875,1.137050986289978,False,lstm,0.12843799591064453
71,query_181,ext_tpcds1000#074#002,1778846572149,autoslo-4-1778846572149-0,4,135,3273.439208984375,2128.066650390625,1145.37255859375,1.538222074508667,False,lstm,0.43062734603881836
1512,query_262,ext_tpcds1000#032#001,1778861305520,autoslo-4-1778861305520-0,4,234,3272.32177734375,3318.49755859375,46.17578125,1.014111042022705,False,lstm,0.014012336730957031
3630,query_33,ext_tpcds1000#097#001,1778827732917,autoslo-4-1778827732917-0,4,108,3270.843017578125,1366.372802734375,1904.47021484375,2.3938145637512207,False,lstm,0.8728880882263184
236,query_217,ext_tpcds1000#071#003,1778868881242,autoslo-4-1778868881242-0,4,173,3269.798095703125,2274.67138671875,995.126708984375,1.4374815225601196,False,lstm,0.36289262771606445
3273,query_182,ext_tpcds1000#049#002,1778861305520,autoslo-4-1778861305520-0,4,250,3267.0458984375,3149.468017578125,117.577880859375,1.0373326539993286,False,lstm,0.036652565002441406
2795,query_294,ext_tpcds1000#063#002,1778861305520,autoslo-4-1778861305520-0,4,219,3266.5068359375,1103.3885498046875,2163.1181640625,2.9604320526123047,False,lstm,1.0853352546691895
8,query_144,ext_tpcds1000#063#002,1778833176612,autoslo-4-1778833176612-0,4,147,3266.2451171875,2925.38427734375,340.86083984375,1.116518259048462,False,lstm,0.1102151870727539
2988,query_195,ext_tpcds1000#053#002,1778833176612,autoslo-4-1778833176612-0,4,122,3261.159423828125,1022.431396484375,2238.72802734375,3.1896119117736816,False,lstm,1.1598992347717285
807,query_264,ext_tpcds1000#091#003,1778861305520,autoslo-4-1778861305520-0,4,234,3258.8369140625,2713.128173828125,545.708740234375,1.2011363506317139,False,lstm,0.18326807022094727
3626,query_56,ext_tpcds1000#075#001,1778846572149,autoslo-4-1778846572149-0,4,173,3258.364501953125,1904.0877685546875,1354.2767333984375,1.7112469673156738,False,lstm,0.5372223854064941
3309,query_185,ext_tpcds1000#003#002,1778846572149,autoslo-4-1778846572149-0,4,133,3256.658935546875,2526.730712890625,729.92822265625,1.2888824939727783,False,lstm,0.25377559661865234
1925,query_293,ext_tpcds1000#029#002,1778861305520,autoslo-4-1778861305520-0,4,219,3246.84716796875,1201.916259765625,2044.930908203125,2.70139217376709,False,lstm,0.993767261505127
1225,query_76,ext_tpcds1000#082#001,1778846572149,autoslo-4-1778846572149-0,4,159,3244.04296875,1091.4788818359375,2152.56396484375,2.972153663635254,False,lstm,1.0892868041992188
234,query_296,ext_tpcds1000#027#001,1778861305520,autoslo-4-1778861305520-0,4,218,3243.798583984375,441.0076599121094,2802.791015625,7.355424404144287,False,lstm,1.9954380989074707
1157,query_272,ext_tpcds1000#018#002,1778861305520,autoslo-4-1778861305520-0,4,228,3243.780029296875,2999.99755859375,243.782470703125,1.0812609195709229,False,lstm,0.07812786102294922
1476,query_117,ext_tpcds1000#022#003,1778868881242,autoslo-4-1778868881242-0,4,213,3241.7265625,2017.6788330078125,1224.0477294921875,1.606661319732666,False,lstm,0.47415828704833984
3366,query_221,ext_tpcds1000#085#003,1778868881242,autoslo-4-1778868881242-0,4,173,3235.468994140625,451.12518310546875,2784.34375,7.171998023986816,False,lstm,1.970184326171875
3561,query_98,ext_tpcds1000#081#003,1778833176612,autoslo-4-1778833176612-0,4,164,3235.265380859375,2566.58203125,668.683349609375,1.2605345249176025,False,lstm,0.2315359115600586
806,query_266,ext_tpcds1000#052#003,1778861305520,autoslo-4-1778861305520-0,4,234,3231.944091796875,3206.7900390625,25.154052734375,1.0078439712524414,False,lstm,0.007813453674316406
2121,query_176,ext_tpcds1000#099#002,1778868881242,autoslo-4-1778868881242-0,4,198,3231.62060546875,2852.595703125,379.02490234375,1.1328701972961426,False,lstm,0.12475442886352539
3466,query_278,ext_tpcds1000#041#003,1778861305520,autoslo-4-1778861305520-0,4,225,3216.891845703125,1778.95068359375,1437.941162109375,1.8083086013793945,False,lstm,0.5923919677734375
809,query_213,ext_tpcds1000#095#002,1778868881242,autoslo-4-1778868881242-0,4,174,3216.805908203125,3537.670166015625,320.8642578125,1.0997462272644043,False,lstm,0.09507942199707031
2728,query_260,ext_tpcds1000#032#002,1778868881242,autoslo-4-1778868881242-0,4,162,3213.093017578125,3269.982177734375,56.88916015625,1.0177054405212402,False,lstm,0.01755046844482422
1550,query_189,ext_tpcds1000#037#002,1778846572149,autoslo-4-1778846572149-0,4,133,3211.539794921875,2202.447998046875,1009.091796875,1.4581682682037354,False,lstm,0.3771810531616211
3051,query_196,ext_tpcds1000#040#001,1778846572149,autoslo-4-1778846572149-0,4,132,3209.1640625,694.2339477539062,2514.93017578125,4.6225972175598145,False,lstm,1.530956745147705
743,query_181,ext_tpcds1000#096#003,1778868881242,autoslo-4-1778868881242-0,4,198,3207.548583984375,3417.49609375,209.947509765625,1.0654542446136475,False,lstm,0.0634012222290039
2408,query_287,ext_tpcds1000#063#003,1778861305520,autoslo-4-1778861305520-0,4,220,3200.7861328125,2851.8203125,348.9658203125,1.122365951538086,False,lstm,0.11543893814086914
2023,query_184,ext_tpcds1000#037#002,1778868881242,autoslo-4-1778868881242-0,4,197,3198.83935546875,3374.35205078125,175.5126953125,1.0548676252365112,False,lstm,0.05341529846191406
2381,query_195,ext_tpcds1000#052#002,1778846572149,autoslo-4-1778846572149-0,4,132,3191.453125,1024.00732421875,2167.44580078125,3.116631269454956,False,lstm,1.1367526054382324
2762,query_262,ext_tpcds1000#032#001,1778868881242,autoslo-4-1778868881242-0,4,162,3190.72265625,3243.95947265625,53.23681640625,1.016684889793396,False,lstm,0.016547203063964844
1481,query_156,ext_tpcds1000#069#002,1778839357246,autoslo-4-1778839357246-0,4,84,3190.637451171875,2061.850341796875,1128.787109375,1.5474631786346436,False,lstm,0.4366168975830078
1573,query_223,ext_tpcds1000#041#001,1778868881242,autoslo-4-1778868881242-0,4,172,3188.666259765625,2607.25830078125,581.407958984375,1.2229958772659302,False,lstm,0.20130348205566406
907,query_172,ext_tpcds1000#005#003,1778833176612,autoslo-4-1778833176612-0,4,136,3188.343994140625,2204.2236328125,984.120361328125,1.4464702606201172,False,lstm,0.3691263198852539
1640,query_186,ext_tpcds1000#043#001,1778868881242,autoslo-4-1778868881242-0,4,197,3187.27392578125,3282.77099609375,95.4970703125,1.0299619436264038,False,lstm,0.029521942138671875
615,query_171,ext_tpcds1000#073#003,1778833176612,autoslo-4-1778833176612-0,4,137,3184.70947265625,3323.33349609375,138.6240234375,1.0435279607772827,False,lstm,0.04260730743408203
2890,query_72,ext_tpcds1000#045#002,1778846572149,autoslo-4-1778846572149-0,4,164,3168.668212890625,1093.6268310546875,2075.04150390625,2.8973944187164307,False,lstm,1.0638117790222168
3080,query_158,ext_tpcds1000#043#001,1778833176612,autoslo-4-1778833176612-0,4,140,3162.1416015625,3169.910400390625,7.768798828125,1.002456784248352,False,lstm,0.0024538040161132812
2764,query_194,ext_tpcds1000#012#001,1778846572149,autoslo-4-1778846572149-0,4,133,3161.74658203125,849.8363037109375,2311.91015625,3.7204184532165527,False,lstm,1.3138360977172852
1835,query_193,ext_tpcds1000#039#001,1778846572149,autoslo-4-1778846572149-0,4,133,3158.783935546875,1546.8819580078125,1611.9019775390625,2.0420329570770264,False,lstm,0.7139458656311035
172,query_80,ext_tpcds1000#002#001,1778822197626,autoslo-4-1778822197626-0,4,112,3157.115478515625,3432.138427734375,275.02294921875,1.0871120691299438,False,lstm,0.08352470397949219
2475,query_79,ext_tpcds1000#091#002,1778822197626,autoslo-4-1778822197626-0,4,112,3128.2744140625,2083.8076171875,1044.466796875,1.501230001449585,False,lstm,0.40628480911254883
1578,query_177,ext_tpcds1000#046#002,1778846572149,autoslo-4-1778846572149-0,4,135,3119.86669921875,2772.24169921875,347.625,1.1253949403762817,False,lstm,0.1181340217590332
2500,query_252,ext_tpcds1000#087#001,1778861305520,autoslo-4-1778861305520-0,4,236,3116.036865234375,2851.744140625,264.292724609375,1.0926775932312012,False,lstm,0.08863115310668945
2665,query_63,ext_tpcds1000#097#002,1778822197626,autoslo-4-1778822197626-0,4,112,3104.193603515625,2559.64501953125,544.548583984375,1.2127437591552734,False,lstm,0.1928853988647461
1642,query_180,ext_tpcds1000#042#002,1778846572149,autoslo-4-1778846572149-0,4,135,3099.705810546875,2643.610595703125,456.09521484375,1.1725274324417114,False,lstm,0.15916156768798828
1259,query_285,ext_tpcds1000#096#002,1778868881242,autoslo-4-1778868881242-0,4,146,3099.3896484375,2750.45947265625,348.93017578125,1.1268625259399414,False,lstm,0.11943721771240234
2826,query_73,ext_tpcds1000#030#003,1778833176612,autoslo-4-1778833176612-0,4,176,3084.69580078125,2576.24169921875,508.4541015625,1.1973627805709839,False,lstm,0.18012142181396484
2608,query_283,ext_tpcds1000#089#003,1778868881242,autoslo-4-1778868881242-0,4,147,3073.7041015625,3501.04296875,427.3388671875,1.1390305757522583,False,lstm,0.13017749786376953
1382,query_194,ext_tpcds1000#031#002,1778868881242,autoslo-4-1778868881242-0,4,190,3069.087890625,3354.577392578125,285.489501953125,1.0930209159851074,False,lstm,0.08894538879394531
908,query_90,ext_tpcds1000#058#001,1778822197626,autoslo-4-1778822197626-0,4,111,3059.53466796875,2174.81640625,884.71826171875,1.4068013429641724,False,lstm,0.34131860733032227
299,query_95,ext_tpcds1000#008#001,1778822197626,autoslo-4-1778822197626-0,4,110,3046.188720703125,2868.81591796875,177.372802734375,1.0618278980255127,False,lstm,0.05999183654785156
678,query_174,ext_tpcds1000#064#003,1778839357246,autoslo-4-1778839357246-0,4,78,3041.869140625,3292.33984375,250.470703125,1.0823410749435425,False,lstm,0.07912635803222656
522,query_176,ext_tpcds1000#006#001,1778846572149,autoslo-4-1778846572149-0,4,135,3033.045654296875,2988.41845703125,44.627197265625,1.0149333477020264,False,lstm,0.014822959899902344
1862,query_277,ext_tpcds1000#036#002,1778868881242,autoslo-4-1778868881242-0,4,148,3031.35107421875,3614.9453125,583.59423828125,1.1925195455551147,False,lstm,0.17606830596923828
1325,query_113,ext_tpcds1000#047#002,1778822197626,autoslo-4-1778822197626-0,4,108,3027.3583984375,3512.225830078125,484.867431640625,1.1601618528366089,False,lstm,0.1485595703125
1194,query_279,ext_tpcds1000#005#003,1778868881242,autoslo-4-1778868881242-0,4,147,3016.522216796875,1228.1123046875,1788.409912109375,2.4562265872955322,False,lstm,0.8986263275146484
646,query_196,ext_tpcds1000#061#002,1778868881242,autoslo-4-1778868881242-0,4,189,3013.460205078125,2916.791748046875,96.66845703125,1.03314208984375,False,lstm,0.03260469436645508
493,query_165,ext_tpcds1000#044#001,1778846572149,autoslo-4-1778846572149-0,4,135,3011.862548828125,2855.0927734375,156.769775390625,1.0549088716506958,False,lstm,0.05345439910888672
978,query_70,ext_tpcds1000#061#002,1778822197626,autoslo-4-1778822197626-0,4,112,3011.56103515625,2008.9915771484375,1002.5694580078125,1.499041199684143,False,lstm,0.40482568740844727
139,query_161,ext_tpcds1000#028#002,1778839357246,autoslo-4-1778839357246-0,4,84,3010.673828125,3257.345458984375,246.671630859375,1.0819324254989624,False,lstm,0.07874870300292969
2026,query_115,ext_tpcds1000#069#002,1778822197626,autoslo-4-1778822197626-0,4,107,2993.20458984375,2316.9375,676.26708984375,1.2918797731399536,False,lstm,0.25609827041625977
2667,query_130,ext_tpcds1000#004#001,1778839357246,autoslo-4-1778839357246-0,4,103,2989.991943359375,1917.5928955078125,1072.3990478515625,1.5592422485351562,False,lstm,0.4442000389099121
2187,query_287,ext_tpcds1000#063#003,1778868881242,autoslo-4-1778868881242-0,4,142,2980.89697265625,2464.722412109375,516.174560546875,1.2094249725341797,False,lstm,0.19014501571655273
554,query_67,ext_tpcds1000#016#002,1778861305520,autoslo-4-1778861305520-0,4,274,2978.46435546875,2452.5146484375,525.94970703125,1.2144532203674316,False,lstm,0.19429397583007812
3470,query_99,ext_tpcds1000#001#001,1778822197626,autoslo-4-1778822197626-0,4,110,2971.670654296875,3568.712890625,597.042236328125,1.200911283493042,False,lstm,0.18308067321777344
613,query_280,ext_tpcds1000#008#001,1778868881242,autoslo-4-1778868881242-0,4,147,2968.4755859375,2756.0166015625,212.458984375,1.0770891904830933,False,lstm,0.07426214218139648
1222,query_68,ext_tpcds1000#095#001,1778861305520,autoslo-4-1778861305520-0,4,274,2963.74169921875,2363.60302734375,600.138671875,1.253908395767212,False,lstm,0.22626543045043945
716,query_78,ext_tpcds1000#024#002,1778833176612,autoslo-4-1778833176612-0,4,175,2950.398681640625,2878.58056640625,71.818115234375,1.0249491930007935,False,lstm,0.0246429443359375
1354,query_26,ext_tpcds1000#028#001,1778827732917,autoslo-4-1778827732917-0,4,115,2949.97802734375,2207.666259765625,742.311767578125,1.3362427949905396,False,lstm,0.28986167907714844
235,query_103,ext_tpcds1000#038#001,1778868881242,autoslo-4-1778868881242-0,4,206,2947.413330078125,2343.88671875,603.526611328125,1.2574896812438965,False,lstm,0.22911739349365234
1134,query_148,ext_tpcds1000#080#002,1778846572149,autoslo-4-1778846572149-0,4,137,2947.046630859375,2394.56689453125,552.479736328125,1.230722188949585,False,lstm,0.20760107040405273
3365,query_207,ext_tpcds1000#031#003,1778868881242,autoslo-4-1778868881242-0,4,175,2924.479248046875,3287.36083984375,362.881591796875,1.1240841150283813,False,lstm,0.11696863174438477
909,query_123,ext_tpcds1000#057#002,1778822197626,autoslo-4-1778822197626-0,4,107,2923.588134765625,3180.26904296875,256.680908203125,1.0877965688705444,False,lstm,0.08415412902832031
2828,query_149,ext_tpcds1000#017#001,1778846572149,autoslo-4-1778846572149-0,4,137,2923.406982421875,3184.065673828125,260.65869140625,1.0891625881195068,False,lstm,0.08540916442871094
846,query_195,ext_tpcds1000#057#002,1778844782091,autoslo-8-1778844782091-0,8,161,2891.359130859375,2127.91748046875,763.441650390625,1.3587740659713745,False,lstm,0.3065829277038574
1834,query_147,ext_tpcds1000#071#002,1778846572149,autoslo-4-1778846572149-0,4,137,2856.981689453125,1832.7296142578125,1024.2520751953125,1.5588669776916504,False,lstm,0.44395923614501953
2604,query_85,ext_tpcds1000#028#002,1778868881242,autoslo-4-1778868881242-0,4,181,2854.6884765625,3687.530517578125,832.842041015625,1.2917453050613403,False,lstm,0.2559943199157715
1549,query_293,ext_tpcds1000#029#002,1778868881242,autoslo-4-1778868881242-0,4,137,2854.0283203125,1118.4852294921875,1735.5430908203125,2.5516905784606934,False,lstm,0.9367561340332031
3468,query_136,ext_tpcds1000#002#002,1778833176612,autoslo-4-1778833176612-0,4,154,2846.653564453125,5328.8955078125,2482.241943359375,1.871985912322998,False,lstm,0.6269998550415039
1416,query_64,ext_tpcds1000#028#003,1778868881242,autoslo-4-1778868881242-0,4,158,2844.71044921875,2892.4912109375,47.78076171875,1.016796350479126,False,lstm,0.016656875610351562
3655,query_88,ext_tpcds1000#016#001,1778833176612,autoslo-4-1778833176612-0,4,167,2842.4853515625,2692.5703125,149.9150390625,1.0556772947311401,False,lstm,0.05418252944946289
6,query_167,ext_tpcds1000#074#001,1778861305520,autoslo-4-1778861305520-0,4,251,2842.21435546875,2131.53466796875,710.6796875,1.3334121704101562,False,lstm,0.28774118423461914
2794,query_177,ext_tpcds1000#062#003,1778861305520,autoslo-4-1778861305520-0,4,250,2832.36767578125,2640.052001953125,192.315673828125,1.072845458984375,False,lstm,0.07031440734863281
2468,query_175,ext_tpcds1000#026#001,1778861305520,autoslo-4-1778861305520-0,4,250,2831.357666015625,2566.033935546875,265.32373046875,1.103398323059082,False,lstm,0.09839487075805664
1960,query_163,ext_tpcds1000#027#001,1778846572149,autoslo-4-1778846572149-0,4,137,2830.541015625,2913.127685546875,82.586669921875,1.029176950454712,False,lstm,0.028759479522705078
1701,query_171,ext_tpcds1000#053#001,1778861305520,autoslo-4-1778861305520-0,4,251,2803.1015625,3608.03955078125,804.93798828125,1.28715980052948,False,lstm,0.2524380683898926
3406,query_296,ext_tpcds1000#027#001,1778868881242,autoslo-4-1778868881242-0,4,135,2800.049072265625,369.14447021484375,2430.904541015625,7.585238933563232,False,lstm,2.0262041091918945
3240,query_60,ext_tpcds1000#005#002,1778822197626,autoslo-4-1778822197626-0,4,112,2793.088134765625,1676.482666015625,1116.60546875,1.6660405397415161,False,lstm,0.5104498863220215
810,query_103,ext_tpcds1000#033#001,1778833176612,autoslo-4-1778833176612-0,4,164,2785.6611328125,1729.3948974609375,1056.2662353515625,1.6107721328735352,False,lstm,0.4767136573791504
3524,query_142,ext_tpcds1000#077#002,1778846572149,autoslo-4-1778846572149-0,4,137,2783.00439453125,1291.5072021484375,1491.4971923828125,2.1548500061035156,False,lstm,0.7677211761474609
1320,query_167,ext_tpcds1000#006#002,1778846572149,autoslo-4-1778846572149-0,4,135,2781.462890625,2863.0693359375,81.6064453125,1.0293394327163696,False,lstm,0.028917312622070312
1579,query_56,ext_tpcds1000#025#002,1778822197626,autoslo-4-1778822197626-0,4,112,2767.806396484375,1676.5682373046875,1091.2381591796875,1.6508760452270508,False,lstm,0.5013060569763184
10,query_143,ext_tpcds1000#091#001,1778846572149,autoslo-4-1778846572149-0,4,137,2766.53955078125,2919.851806640625,153.312255859375,1.0554165840148926,False,lstm,0.05393552780151367
1038,query_127,ext_tpcds1000#060#001,1778822197626,autoslo-4-1778822197626-0,4,107,2762.944580078125,799.2092895507812,1963.7353515625,3.4570977687835693,False,lstm,1.240429401397705
462,query_141,ext_tpcds1000#048#001,1778846572149,autoslo-4-1778846572149-0,4,137,2756.403076171875,2677.53662109375,78.866455078125,1.0294548273086548,False,lstm,0.029029369354248047
3272,query_168,ext_tpcds1000#062#002,1778861305520,autoslo-4-1778861305520-0,4,251,2752.93798828125,2455.552490234375,297.385498046875,1.1211073398590088,False,lstm,0.11431694030761719
3593,query_150,ext_tpcds1000#081#001,1778833176612,autoslo-4-1778833176612-0,4,147,2740.206787109375,3252.267333984375,512.060546875,1.1868692636489868,False,lstm,0.17131900787353516
396,query_129,ext_tpcds1000#080#002,1778822197626,autoslo-4-1778822197626-0,4,107,2737.8154296875,588.95556640625,2148.85986328125,4.648594379425049,False,lstm,1.536564826965332
1864,query_139,ext_tpcds1000#034#002,1778846572149,autoslo-4-1778846572149-0,4,138,2735.58642578125,3053.952392578125,318.365966796875,1.1163793802261353,False,lstm,0.11009073257446289
1736,query_151,ext_tpcds1000#081#002,1778833176612,autoslo-4-1778833176612-0,4,146,2733.904296875,3563.26123046875,829.35693359375,1.303359866142273,False,lstm,0.26494550704956055
2209,query_190,ext_tpcds1000#058#002,1778868881242,autoslo-4-1778868881242-0,4,195,2731.4296875,2693.72998046875,37.69970703125,1.0139954090118408,False,lstm,0.013898372650146484
1037,query_124,ext_tpcds1000#073#002,1778822197626,autoslo-4-1778822197626-0,4,107,2728.3564453125,1980.46484375,747.8916015625,1.3776344060897827,False,lstm,0.32036781311035156
3276,query_122,ext_tpcds1000#046#001,1778822197626,autoslo-4-1778822197626-0,4,107,2727.2080078125,1733.4205322265625,993.7874755859375,1.573310136795044,False,lstm,0.45318174362182617
585,query_19,ext_tpcds1000#004#002,1778827732917,autoslo-4-1778827732917-0,4,127,2725.083740234375,1571.6568603515625,1153.4268798828125,1.7338923215866089,False,lstm,0.5503687858581543
944,query_55,ext_tpcds1000#079#001,1778822197626,autoslo-4-1778822197626-0,4,112,2723.474365234375,1788.812744140625,934.66162109375,1.5225038528442383,False,lstm,0.42035627365112305
1576,query_52,ext_tpcds1000#059#003,1778868881242,autoslo-4-1778868881242-0,4,144,2719.3671875,2391.380126953125,327.987060546875,1.1371538639068604,False,lstm,0.12852859497070312
3114,query_128,ext_tpcds1000#019#001,1778822197626,autoslo-4-1778822197626-0,4,107,2715.723388671875,738.7847900390625,1976.9385986328125,3.6759328842163086,False,lstm,1.301806926727295
2926,query_125,ext_tpcds1000#039#002,1778822197626,autoslo-4-1778822197626-0,4,107,2710.0341796875,1667.4068603515625,1042.6273193359375,1.6252987384796143,False,lstm,0.48569154739379883
1286,query_255,ext_tpcds1000#023#001,1778844782091,autoslo-8-1778844782091-0,8,141,2701.2275390625,2518.51611328125,182.71142578125,1.072547197341919,False,lstm,0.07003641128540039
295,query_165,ext_tpcds1000#061#001,1778861305520,autoslo-4-1778861305520-0,4,252,2700.21533203125,2744.154296875,43.93896484375,1.0162724256515503,False,lstm,0.016141414642333984
11,query_120,ext_tpcds1000#046#002,1778822197626,autoslo-4-1778822197626-0,4,107,2693.890625,2040.4437255859375,653.4468994140625,1.3202474117279053,False,lstm,0.2778191566467285
872,query_158,ext_tpcds1000#056#003,1778861305520,autoslo-4-1778861305520-0,4,254,2692.273681640625,2737.3818359375,45.108154296875,1.0167546272277832,False,lstm,0.016615867614746094
1737,query_134,ext_tpcds1000#021#002,1778846572149,autoslo-4-1778846572149-0,4,138,2664.21142578125,2047.4180908203125,616.7933349609375,1.3012542724609375,False,lstm,0.26332855224609375
